gainQuoteHomeConversionFactor,reason,accountBalance,type,halfSpreadCost,instrument,tradeCloseTransactionID,time,pl,baseFinancingHomeConversionCost,accountID,requestID,guaranteedExecutionFeeHomeConversionCost,guaranteedExecutionFee,fullPrice,positionFinancings,takeProfitOnFill,longPositionCloseout,userID,quotePL,plHomeConversionCost,closedTradeID,positionFill,commission,requestedUnits,lossQuoteHomeConversionFactor,quoteGuaranteedExecutionFee,triggerCondition,baseFinancing,triggerMode,stopLossOnFill,id,tradeOpened,financing,baseHomeConversionCost,units,batchID,homeConversionFactors,price,tradeID,orderID,timeInForce,tradesClosed,fullVWAP,homeConversionCost
0.773572589,MARKET_ORDER,99995.7365,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T22:01:00.138325714Z,0,0,101-004-29576199-001,9.72958E+16,0,0,"{'closeoutBid': '1.08216', 'closeoutAsk': '1.08241', 'timestamp': '2024-07-29T22:00:55.618137867Z', 'bids': [{'price': '1.08225', 'liquidity': '500000'}, {'price': '1.08224', 'liquidity': '2500000'}, {'price': '1.08223', 'liquidity': '2000000'}, {'price': '1.08222', 'liquidity': '5000000'}, {'price': '1.08219', 'liquidity': '10000000'}, {'price': '1.08216', 'liquidity': '10000000'}], 'asks': [{'price': '1.08232', 'liquidity': '500000'}, {'price': '1.08233', 'liquidity': '500000'}, {'price': '1.08234', 'liquidity': '2000000'}, {'price': '1.08235', 'liquidity': '2000000'}, {'price': '1.08236', 'liquidity': '5000000'}, {'price': '1.08238', 'liquidity': '10000000'}, {'price': '1.08241', 'liquidity': '10000000'}]}",,,,29576199,0,0,,,0,1000,0.781347188,0,,0,,,176,"{'price': '1.08232', 'tradeID': '176', 'units': '1000', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'initialMarginRequired': '28.0473', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000'}",0,,1000,175,"{'gainQuoteHome': {'factor': '0.77357258931242'}, 'lossQuoteHome': {'factor': '0.78134718819998'}, 'gainBaseHome': {'factor': '0.83721290'}, 'lossBaseHome': {'factor': '0.84562710'}}",1.08232,,175,,,1.08232,0
,ON_FILL,,TAKE_PROFIT_ORDER,,,,2024-07-29T22:01:00.138325714Z,,,101-004-29576199-001,9.72958E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,,,177,,,,,175,,1.08255,176,,GTC,,,
,ON_FILL,,STOP_LOSS_ORDER,,,,2024-07-29T22:01:00.138325714Z,,,101-004-29576199-001,9.72958E+16,,,,,,,29576199,,,,,,,,,DEFAULT,,TOP_OF_BOOK,,178,,,,,175,,1.08213,176,,GTC,,,
0.773419258,TAKE_PROFIT_ORDER,99995.752,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T22:45:13.997000715Z,0.0155,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08223', 'closeoutAsk': '1.08248', 'timestamp': '2024-07-29T22:45:13.997000715Z', 'bids': [{'price': '1.08232', 'liquidity': '500000'}, {'price': '1.08231', 'liquidity': '2500000'}, {'price': '1.08230', 'liquidity': '2000000'}, {'price': '1.08229', 'liquidity': '5000000'}, {'price': '1.08226', 'liquidity': '10000000'}, {'price': '1.08223', 'liquidity': '10000000'}], 'asks': [{'price': '1.08239', 'liquidity': '500000'}, {'price': '1.08240', 'liquidity': '500000'}, {'price': '1.08241', 'liquidity': '2000000'}, {'price': '1.08242', 'liquidity': '2000000'}, {'price': '1.08243', 'liquidity': '5000000'}, {'price': '1.08245', 'liquidity': '10000000'}, {'price': '1.08248', 'liquidity': '10000000'}]}",,,,29576199,0.02,-7.63409E-05,,,0,-1000,0.781192316,0,,0,,,179,,0,,-1000,179,"{'gainQuoteHome': {'factor': '0.77341925771235'}, 'lossQuoteHome': {'factor': '0.78119231557881'}, 'gainBaseHome': {'factor': '0.83711340'}, 'lossBaseHome': {'factor': '0.84552660'}}",1.08232,,173,,"[{'tradeID': '172', 'units': '-1000', 'realizedPL': '0.0155', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08232', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'plHomeConversionCost': '-0.00007634090882', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00007634090882'}]",1.08232,-7.63409E-05
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,179,2024-07-29T22:45:13.997000715Z,,,101-004-29576199-001,,,,,,,,29576199,,,172,,,,,,,,,,180,,,,,179,,,,174,,,,
0.773368157,STOP_LOSS_ORDER,99995.6036,ORDER_FILL,0.0272,EUR_USD,,2024-07-29T23:00:45.046070747Z,-0.1484,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08204', 'closeoutAsk': '1.08229', 'timestamp': '2024-07-29T23:00:45.046070747Z', 'bids': [{'price': '1.08213', 'liquidity': '500000'}, {'price': '1.08212', 'liquidity': '2500000'}, {'price': '1.08211', 'liquidity': '2000000'}, {'price': '1.08210', 'liquidity': '5000000'}, {'price': '1.08207', 'liquidity': '10000000'}, {'price': '1.08204', 'liquidity': '10000000'}], 'asks': [{'price': '1.08220', 'liquidity': '500000'}, {'price': '1.08221', 'liquidity': '500000'}, {'price': '1.08222', 'liquidity': '2000000'}, {'price': '1.08223', 'liquidity': '2000000'}, {'price': '1.08224', 'liquidity': '5000000'}, {'price': '1.08226', 'liquidity': '10000000'}, {'price': '1.08229', 'liquidity': '10000000'}]}",,,,29576199,-0.19,-0.000729209,,,0,-1000,0.781140702,0,,0,,,181,,0,,-1000,181,"{'gainQuoteHome': {'factor': '0.77336815732179'}, 'lossQuoteHome': {'factor': '0.78114070161649'}, 'gainBaseHome': {'factor': '0.83694425'}, 'lossBaseHome': {'factor': '0.84535575'}}",1.08213,,178,,"[{'tradeID': '176', 'units': '-1000', 'realizedPL': '-0.1484', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08213', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'plHomeConversionCost': '-0.00072920901642', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00072920901642'}]",1.08213,-0.000729209
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,181,2024-07-29T23:00:45.046070747Z,,,101-004-29576199-001,,,,,,,,29576199,,,176,,,,,,,,,,182,,,,,181,,,,177,,,,
0.773425269,STOP_LOSS_ORDER,99995.3458,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T23:05:56.427754869Z,-0.2578,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08194', 'closeoutAsk': '1.08220', 'timestamp': '2024-07-29T23:05:56.427754869Z', 'bids': [{'price': '1.08203', 'liquidity': '500000'}, {'price': '1.08202', 'liquidity': '2500000'}, {'price': '1.08201', 'liquidity': '2000000'}, {'price': '1.08200', 'liquidity': '5000000'}, {'price': '1.08197', 'liquidity': '10000000'}, {'price': '1.08194', 'liquidity': '10000000'}], 'asks': [{'price': '1.08211', 'liquidity': '500000'}, {'price': '1.08212', 'liquidity': '500000'}, {'price': '1.08213', 'liquidity': '2000000'}, {'price': '1.08214', 'liquidity': '2000000'}, {'price': '1.08215', 'liquidity': '5000000'}, {'price': '1.08217', 'liquidity': '10000000'}, {'price': '1.08220', 'liquidity': '10000000'}]}",,,,29576199,-0.33,-0.001261629,,,0,-1000,0.781198387,0,,0,,,183,,0,,-1000,183,"{'gainQuoteHome': {'factor': '0.77342526856369'}, 'lossQuoteHome': {'factor': '0.78119838684071'}, 'gainBaseHome': {'factor': '0.83693430'}, 'lossBaseHome': {'factor': '0.84534570'}}",1.08203,,170,,"[{'tradeID': '168', 'units': '-1000', 'realizedPL': '-0.2578', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08203', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00126162851192', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00126162851192'}]",1.08203,-0.001261629
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,183,2024-07-29T23:05:56.427754869Z,,,101-004-29576199-001,,,,,,,,29576199,,,168,,,,,,,,,,184,,,,,183,,,,169,,,,
0.773731998,STOP_LOSS_ORDER,99995.1192,ORDER_FILL,0.035,EUR_USD,,2024-07-29T23:58:59.319277064Z,-0.2266,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08178', 'closeoutAsk': '1.08205', 'timestamp': '2024-07-29T23:58:59.319277064Z', 'bids': [{'price': '1.08187', 'liquidity': '500000'}, {'price': '1.08186', 'liquidity': '2500000'}, {'price': '1.08185', 'liquidity': '2000000'}, {'price': '1.08184', 'liquidity': '5000000'}, {'price': '1.08181', 'liquidity': '10000000'}, {'price': '1.08178', 'liquidity': '10000000'}], 'asks': [{'price': '1.08196', 'liquidity': '500000'}, {'price': '1.08197', 'liquidity': '500000'}, {'price': '1.08198', 'liquidity': '2000000'}, {'price': '1.08199', 'liquidity': '2000000'}, {'price': '1.08200', 'liquidity': '5000000'}, {'price': '1.08202', 'liquidity': '10000000'}, {'price': '1.08205', 'liquidity': '10000000'}]}",,,,29576199,-0.29,-0.001109136,,,0,-1000,0.781508199,0,,0,,,185,,0,,-1000,185,"{'gainQuoteHome': {'factor': '0.77373199839297'}, 'lossQuoteHome': {'factor': '0.78150819938185'}, 'gainBaseHome': {'factor': '0.83712335'}, 'lossBaseHome': {'factor': '0.84553665'}}",1.08187,,159,,"[{'tradeID': '157', 'units': '-1000', 'realizedPL': '-0.2266', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08187', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0350', 'plHomeConversionCost': '-0.00110913624111', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00110913624111'}]",1.08187,-0.001109136
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,185,2024-07-29T23:58:59.319277064Z,,,101-004-29576199-001,,,,,,,,29576199,,,157,,,,,,,,,,186,,,,,185,,,,158,,,,
0.773741023,STOP_LOSS_ORDER,99994.6816,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T23:59:14.559769023Z,-0.4376,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08177', 'closeoutAsk': '1.08203', 'timestamp': '2024-07-29T23:59:14.559769023Z', 'bids': [{'price': '1.08186', 'liquidity': '500000'}, {'price': '1.08185', 'liquidity': '2500000'}, {'price': '1.08184', 'liquidity': '2000000'}, {'price': '1.08183', 'liquidity': '5000000'}, {'price': '1.08180', 'liquidity': '10000000'}, {'price': '1.08177', 'liquidity': '10000000'}], 'asks': [{'price': '1.08194', 'liquidity': '500000'}, {'price': '1.08195', 'liquidity': '500000'}, {'price': '1.08196', 'liquidity': '2000000'}, {'price': '1.08197', 'liquidity': '2000000'}, {'price': '1.08198', 'liquidity': '5000000'}, {'price': '1.08200', 'liquidity': '10000000'}, {'price': '1.08203', 'liquidity': '10000000'}]}",,,,29576199,-0.56,-0.002143498,,,0,-1000,0.781517315,0,,0,,,187,,0,,-1000,187,"{'gainQuoteHome': {'factor': '0.77374102306202'}, 'lossQuoteHome': {'factor': '0.78151731475108'}, 'gainBaseHome': {'factor': '0.83712335'}, 'lossBaseHome': {'factor': '0.84553665'}}",1.08186,,166,,"[{'tradeID': '164', 'units': '-1000', 'realizedPL': '-0.4376', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08186', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00214349807418', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00214349807418'}]",1.08186,-0.002143498
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,187,2024-07-29T23:59:14.559769023Z,,,101-004-29576199-001,,,,,,,,29576199,,,164,,,,,,,,,,188,,,,,187,,,,165,,,,
0.773768099,STOP_LOSS_ORDER,99994.4237,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T23:59:19.143620344Z,-0.2579,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08175', 'closeoutAsk': '1.08201', 'timestamp': '2024-07-29T23:59:19.143620344Z', 'bids': [{'price': '1.08184', 'liquidity': '499000'}, {'price': '1.08183', 'liquidity': '2500000'}, {'price': '1.08182', 'liquidity': '2000000'}, {'price': '1.08181', 'liquidity': '5000000'}, {'price': '1.08178', 'liquidity': '10000000'}, {'price': '1.08175', 'liquidity': '10000000'}], 'asks': [{'price': '1.08192', 'liquidity': '500000'}, {'price': '1.08193', 'liquidity': '500000'}, {'price': '1.08194', 'liquidity': '2000000'}, {'price': '1.08195', 'liquidity': '2000000'}, {'price': '1.08196', 'liquidity': '5000000'}, {'price': '1.08198', 'liquidity': '10000000'}, {'price': '1.08201', 'liquidity': '10000000'}]}",,,,29576199,-0.33,-0.001264174,,,0,-1000,0.781544663,0,,0,,,189,,0,,-1000,189,"{'gainQuoteHome': {'factor': '0.77376809931493'}, 'lossQuoteHome': {'factor': '0.78154466312715'}, 'gainBaseHome': {'factor': '0.83714325'}, 'lossBaseHome': {'factor': '0.84555675'}}",1.08184,,151,,"[{'tradeID': '149', 'units': '-1000', 'realizedPL': '-0.2579', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08184', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00126417413395', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00126417413395'}]",1.08184,-0.001264174
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,189,2024-07-29T23:59:19.143620344Z,,,101-004-29576199-001,,,,,,,,29576199,,,149,,,,,,,,,,190,,,,,189,,,,150,,,,
0.773774117,STOP_LOSS_ORDER,99993.9157,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T23:59:22.596919587Z,-0.508,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08172', 'closeoutAsk': '1.08198', 'timestamp': '2024-07-29T23:59:22.596919587Z', 'bids': [{'price': '1.08181', 'liquidity': '498000'}, {'price': '1.08180', 'liquidity': '2500000'}, {'price': '1.08179', 'liquidity': '2000000'}, {'price': '1.08178', 'liquidity': '5000000'}, {'price': '1.08175', 'liquidity': '10000000'}, {'price': '1.08172', 'liquidity': '10000000'}], 'asks': [{'price': '1.08189', 'liquidity': '500000'}, {'price': '1.08190', 'liquidity': '500000'}, {'price': '1.08191', 'liquidity': '2000000'}, {'price': '1.08192', 'liquidity': '2000000'}, {'price': '1.08193', 'liquidity': '5000000'}, {'price': '1.08195', 'liquidity': '10000000'}, {'price': '1.08198', 'liquidity': '10000000'}]}",,,,29576199,-0.65,-0.002490059,,,0,-1000,0.781550741,0,,0,,,191,,0,,-1000,191,"{'gainQuoteHome': {'factor': '0.77377411661877'}, 'lossQuoteHome': {'factor': '0.78155074090639'}, 'gainBaseHome': {'factor': '0.83712335'}, 'lossBaseHome': {'factor': '0.84553665'}}",1.08181,,83,,"[{'tradeID': '81', 'units': '-1000', 'realizedPL': '-0.5080', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08181', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00249005903450', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00249005903450'}]",1.08181,-0.002490059
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,191,2024-07-29T23:59:22.596919587Z,,,101-004-29576199-001,,,,,,,,29576199,,,81,,,,,,,,,,192,,,,,191,,,,82,,,,
0.773774117,STOP_LOSS_ORDER,99993.4937,ORDER_FILL,0.0311,EUR_USD,,2024-07-29T23:59:22.596919587Z,-0.422,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08172', 'closeoutAsk': '1.08198', 'timestamp': '2024-07-29T23:59:22.596919587Z', 'bids': [{'price': '1.08181', 'liquidity': '497000'}, {'price': '1.08180', 'liquidity': '2500000'}, {'price': '1.08179', 'liquidity': '2000000'}, {'price': '1.08178', 'liquidity': '5000000'}, {'price': '1.08175', 'liquidity': '10000000'}, {'price': '1.08172', 'liquidity': '10000000'}], 'asks': [{'price': '1.08189', 'liquidity': '500000'}, {'price': '1.08190', 'liquidity': '500000'}, {'price': '1.08191', 'liquidity': '2000000'}, {'price': '1.08192', 'liquidity': '2000000'}, {'price': '1.08193', 'liquidity': '5000000'}, {'price': '1.08195', 'liquidity': '10000000'}, {'price': '1.08198', 'liquidity': '10000000'}]}",,,,29576199,-0.54,-0.002068664,,,0,-1000,0.781550741,0,,0,,,193,,0,,-1000,193,"{'gainQuoteHome': {'factor': '0.77377411661877'}, 'lossQuoteHome': {'factor': '0.78155074090639'}, 'gainBaseHome': {'factor': '0.83712335'}, 'lossBaseHome': {'factor': '0.84553665'}}",1.08181,,121,,"[{'tradeID': '119', 'units': '-1000', 'realizedPL': '-0.4220', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08181', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00206866442866', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00206866442866'}]",1.08181,-0.002068664
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,193,2024-07-29T23:59:22.596919587Z,,,101-004-29576199-001,,,,,,,,29576199,,,119,,,,,,,,,,194,,,,,193,,,,120,,,,
0.773831284,STOP_LOSS_ORDER,99993.1811,ORDER_FILL,0.0272,EUR_USD,,2024-07-30T00:00:33.522829596Z,-0.3126,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08163', 'closeoutAsk': '1.08188', 'timestamp': '2024-07-30T00:00:33.522829596Z', 'bids': [{'price': '1.08172', 'liquidity': '500000'}, {'price': '1.08171', 'liquidity': '2500000'}, {'price': '1.08170', 'liquidity': '2000000'}, {'price': '1.08169', 'liquidity': '5000000'}, {'price': '1.08166', 'liquidity': '10000000'}, {'price': '1.08163', 'liquidity': '10000000'}], 'asks': [{'price': '1.08179', 'liquidity': '500000'}, {'price': '1.08180', 'liquidity': '500000'}, {'price': '1.08181', 'liquidity': '2000000'}, {'price': '1.08182', 'liquidity': '2000000'}, {'price': '1.08183', 'liquidity': '5000000'}, {'price': '1.08185', 'liquidity': '10000000'}, {'price': '1.08188', 'liquidity': '10000000'}]}",,,,29576199,-0.4,-0.001536085,,,0,-1000,0.781608483,0,,0,,,195,,0,,-1000,195,"{'gainQuoteHome': {'factor': '0.77383128444457'}, 'lossQuoteHome': {'factor': '0.78160848328321'}, 'gainBaseHome': {'factor': '0.83711340'}, 'lossBaseHome': {'factor': '0.84552660'}}",1.08172,,117,,"[{'tradeID': '115', 'units': '-1000', 'realizedPL': '-0.3126', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08172', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0272', 'plHomeConversionCost': '-0.00153608462484', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00153608462484'}]",1.08172,-0.001536085
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,195,2024-07-30T00:00:33.522829596Z,,,101-004-29576199-001,,,,,,,,29576199,,,115,,,,,,,,,,196,,,,,195,,,,116,,,,
0.773891472,STOP_LOSS_ORDER,99992.7824,ORDER_FILL,0.035,EUR_USD,,2024-07-30T00:00:33.796214074Z,-0.3987,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08159', 'closeoutAsk': '1.08186', 'timestamp': '2024-07-30T00:00:33.796214074Z', 'bids': [{'price': '1.08168', 'liquidity': '499000'}, {'price': '1.08167', 'liquidity': '2500000'}, {'price': '1.08166', 'liquidity': '2000000'}, {'price': '1.08165', 'liquidity': '5000000'}, {'price': '1.08162', 'liquidity': '10000000'}, {'price': '1.08159', 'liquidity': '10000000'}], 'asks': [{'price': '1.08177', 'liquidity': '500000'}, {'price': '1.08178', 'liquidity': '500000'}, {'price': '1.08179', 'liquidity': '2000000'}, {'price': '1.08180', 'liquidity': '2000000'}, {'price': '1.08181', 'liquidity': '5000000'}, {'price': '1.08183', 'liquidity': '10000000'}, {'price': '1.08186', 'liquidity': '10000000'}]}",,,,29576199,-0.51,-0.001958658,,,0,-1000,0.781669275,0,,0,,,197,,0,,-1000,197,"{'gainQuoteHome': {'factor': '0.77389147152334'}, 'lossQuoteHome': {'factor': '0.78166927525724'}, 'gainBaseHome': {'factor': '0.83713330'}, 'lossBaseHome': {'factor': '0.84554670'}}",1.08168,,77,,"[{'tradeID': '75', 'units': '-1000', 'realizedPL': '-0.3987', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08168', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0350', 'plHomeConversionCost': '-0.00195865830602', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00195865830602'}]",1.08168,-0.001958658
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,197,2024-07-30T00:00:33.796214074Z,,,101-004-29576199-001,,,,,,,,29576199,,,75,,,,,,,,,,198,,,,,197,,,,76,,,,
0.774216644,STOP_LOSS_ORDER,99992.3914,ORDER_FILL,0.0311,EUR_USD,,2024-07-30T00:34:39.416025197Z,-0.391,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08143', 'closeoutAsk': '1.08169', 'timestamp': '2024-07-30T00:34:39.416025197Z', 'bids': [{'price': '1.08152', 'liquidity': '500000'}, {'price': '1.08151', 'liquidity': '2500000'}, {'price': '1.08150', 'liquidity': '2000000'}, {'price': '1.08149', 'liquidity': '5000000'}, {'price': '1.08146', 'liquidity': '10000000'}, {'price': '1.08143', 'liquidity': '10000000'}], 'asks': [{'price': '1.08160', 'liquidity': '500000'}, {'price': '1.08161', 'liquidity': '500000'}, {'price': '1.08162', 'liquidity': '2000000'}, {'price': '1.08163', 'liquidity': '2000000'}, {'price': '1.08164', 'liquidity': '5000000'}, {'price': '1.08166', 'liquidity': '10000000'}, {'price': '1.08169', 'liquidity': '10000000'}]}",,,,29576199,-0.5,-0.001918023,,,0,-1000,0.781997716,0,,0,,,199,,0,,-1000,199,"{'gainQuoteHome': {'factor': '0.77421664439695'}, 'lossQuoteHome': {'factor': '0.78199771619993'}, 'gainBaseHome': {'factor': '0.83737210'}, 'lossBaseHome': {'factor': '0.84578790'}}",1.08152,,71,,"[{'tradeID': '69', 'units': '-1000', 'realizedPL': '-0.3910', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08152', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0311', 'plHomeConversionCost': '-0.00191802266560', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00191802266560'}]",1.08152,-0.001918023
,LINKED_TRADE_CLOSED,,ORDER_CANCEL,,,199,2024-07-30T00:34:39.416025197Z,,,101-004-29576199-001,,,,,,,,29576199,,,69,,,,,,,,,,200,,,,,199,,,,70,,,,
0.773467353,TAKE_PROFIT_ORDER,99993.3892,ORDER_FILL,0.035,EUR_USD,,2024-07-30T10:09:51.968601775Z,0.9978,0,101-004-29576199-001,,0,0,"{'closeoutBid': '1.08344', 'closeoutAsk': '1.08371', 'timestamp': '2024-07-30T10:09:51.968601775Z', 'bids': [{'price': '1.08353', 'liquidity': '500000'}, {'price': '1.08352', 'liquidity': '2500000'}, {'price': '1.08351', 'liquidity': '2000000'}, {'price': '1.08350', 'liquidity': '5000000'}, {'price': '1.08347', 'liquidity': '10000000'}, {'price': '1.08344', 'liquidity': '10000000'}], 'asks': [{'price': '1.08362', 'liquidity': '500000'}, {'price': '1.08363', 'liquidity': '500000'}, {'price': '1.08364', 'liquidity': '2000000'}, {'price': '1.08365', 'liquidity': '2000000'}, {'price': '1.08366', 'liquidity': '5000000'}, {'price': '1.08368', 'liquidity': '10000000'}, {'price': '1.08371', 'liquidity': '10000000'}]}",,,,29576199,1.29,-0.004947675,,,0,-1000,0.781240894,0,,0,,,201,,0,,-1000,201,"{'gainQuoteHome': {'factor': '0.77346735256048'}, 'lossQuoteHome': {'factor': '0.78124089379224'}, 'gainBaseHome': {'factor': '0.83810840'}, 'lossBaseHome': {'factor': '0.84653160'}}",1.08353,,40,,"[{'tradeID': '39', 'units': '-1000', 'realizedPL': '0.9978', 'financing': '0.0000', 'baseFinancing': '0.00000000000000', 'price': '1.08353', 'guaranteedExecutionFee': '0.0000', 'quoteGuaranteedExecutionFee': '0', 'halfSpreadCost': '0.0350', 'plHomeConversionCost': '-0.00494767485497', 'baseFinancingHomeConversionCost': '0.00000000000000', 'guaranteedExecutionFeeHomeConversionCost': '0.00000000000000', 'homeConversionCost': '-0.00494767485497'}]",1.08353,-0.004947675
